TimeUS,Alt,Airspeed,GroundSpeed,Roll,Pitch,ThrOut,Volt,Curr,SolarW,TurbineW,MastMM,Temp
7291500000,429.964,11.059,12.942,3.537,0.741,0.004,12.397,-1.825,31.218,0.000,0.000,12.080
7292000000,430.632,10.502,12.451,-5.951,1.704,0.006,12.414,-1.767,29.321,0.000,0.000,12.066
7292500000,429.710,10.161,12.957,7.402,1.300,0.004,12.382,-1.931,31.916,0.000,0.000,12.127
7293000000,429.685,10.441,11.817,1.166,-0.575,0.000,12.431,-1.720,28.347,0.000,0.000,12.316
7293500000,429.385,10.053,12.657,0.123,2.588,0.015,12.402,-1.663,29.427,0.000,0.000,12.004
7294000000,428.825,10.759,12.396,-0.265,3.866,0.005,12.409,-1.642,28.818,0.000,0.000,12.124
7294500000,428.565,10.498,12.498,3.574,2.797,0.009,12.433,-1.654,28.660,0.000,0.000,11.964
7295000000,428.547,10.218,14.147,5.196,5.929,0.004,12.392,-1.944,31.790,0.000,0.000,12.225
7295500000,428.068,10.088,12.718,-3.195,2.857,0.002,12.393,-1.759,30.517,0.000,0.000,11.894
7296000000,427.535,10.503,12.260,-12.321,2.418,0.014,12.434,-1.811,30.410,0.000,0.000,12.448
7296500000,426.845,10.364,12.057,2.206,3.270,0.019,12.374,-1.825,30.787,0.000,0.000,11.685
7297000000,427.377,10.408,12.923,5.339,1.422,0.000,12.370,-1.841,30.415,0.000,0.000,12.292
7297500000,427.309,10.251,12.354,-2.196,-0.288,0.007,12.414,-1.856,30.654,0.000,0.000,12.044
7298000000,426.307,10.305,12.897,1.814,2.340,0.001,12.414,-1.737,30.226,0.000,0.000,12.503
7298500000,426.871,10.768,12.605,4.225,-1.612,0.000,12.388,-1.678,28.456,0.000,0.000,12.350
7299000000,426.765,10.394,13.021,-3.483,2.619,0.005,12.396,-1.906,30.411,0.000,0.000,12.663
7299500000,425.981,10.916,12.268,-1.556,2.167,0.010,12.375,-1.689,29.927,0.000,0.000,12.019
7300000000,426.353,10.540,12.973,1.277,1.929,0.004,12.398,-1.724,30.190,0.000,0.000,11.922
7300500000,425.120,10.409,13.011,6.537,-1.922,0.000,12.400,-1.755,29.195,0.000,0.000,11.878
7301000000,426.047,10.453,12.558,-1.621,-0.237,0.000,12.428,-1.690,28.965,0.000,0.000,12.610
7301500000,425.300,10.703,12.428,6.742,3.977,0.000,12.417,-1.946,31.265,0.000,0.000,12.142
7302000000,424.455,11.080,12.854,-3.858,0.755,0.000,12.411,-1.750,30.504,0.000,0.000,11.376
7302500000,424.804,10.522,12.635,0.502,0.039,0.000,12.391,-1.881,30.579,0.000,0.000,12.546
7303000000,424.426,10.832,12.639,4.832,3.659,0.000,12.391,-1.683,28.914,0.000,0.000,12.531
7303500000,423.926,10.397,12.065,0.851,-0.950,0.011,12.375,-1.783,30.313,0.000,0.000,12.086
7304000000,423.199,10.891,12.771,-1.609,1.118,0.011,12.403,-1.523,26.139,0.000,0.000,12.023
7304500000,423.034,10.604,13.416,1.364,2.542,0.010,12.405,-1.933,31.364,0.000,0.000,12.472
7305000000,422.945,10.405,12.772,5.304,3.242,0.000,12.383,-1.627,27.488,0.000,0.000,12.821
7305500000,422.530,10.748,12.811,6.772,4.310,0.000,12.415,-1.750,29.634,0.000,0.000,11.970
7306000000,421.950,9.966,11.619,0.538,-0.168,0.016,12.419,-1.735,29.673,0.000,0.000,11.989
7306500000,421.389,10.848,13.119,-0.238,3.025,0.000,12.401,-1.903,31.721,0.000,0.000,12.925
7307000000,421.377,10.394,12.127,-4.546,0.502,0.000,12.380,-1.658,29.545,0.000,0.000,12.308
7307500000,422.156,10.889,12.437,-0.725,2.014,0.003,12.398,-1.846,29.703,0.000,0.000,12.781
7308000000,420.548,10.719,13.047,3.521,1.853,0.000,12.399,-1.682,28.903,0.000,0.000,12.333
7308500000,420.607,11.063,12.618,7.058,1.656,0.000,12.397,-1.948,31.440,0.000,0.000,12.022
7309000000,420.017,10.939,12.520,-10.787,-1.027,0.000,12.373,-1.651,29.105,0.000,0.000,12.785
7309500000,419.392,10.673,12.939,-3.292,0.688,0.000,12.365,-1.649,28.308,0.000,0.000,11.996
7310000000,420.088,10.544,13.289,4.092,-0.085,0.010,12.427,-1.732,29.559,0.000,0.000,12.425
7310500000,419.277,10.392,13.171,5.733,3.332,0.002,12.374,-1.602,28.915,0.000,0.000,12.514
7311000000,418.604,10.699,12.732,-2.218,-0.728,0.000,12.372,-1.531,27.847,0.000,0.000,12.320
7311500000,418.404,10.544,12.733,15.741,3.152,0.000,12.409,-1.782,29.824,0.000,0.000,12.291
7312000000,418.321,10.987,13.021,-6.108,3.035,0.000,12.374,-1.755,28.947,0.000,0.000,12.423
7312500000,417.837,10.338,13.561,-3.458,2.364,0.000,12.386,-1.687,28.838,0.000,0.000,12.593
7313000000,417.269,10.293,12.942,-3.301,3.866,0.000,12.352,-1.759,30.305,0.000,0.000,12.161
7313500000,417.330,10.613,11.870,2.714,1.146,0.000,12.416,-1.822,30.411,0.000,0.000,12.392
7314000000,417.180,10.689,13.153,6.068,4.842,0.004,12.421,-1.774,29.340,0.000,0.000,12.741
7314500000,416.151,10.041,13.317,-0.759,-0.548,0.000,12.417,-1.608,27.688,0.000,0.000,12.501
7315000000,415.987,10.221,13.137,2.424,2.486,0.000,12.367,-1.675,28.669,0.000,0.000,12.080
7315500000,415.631,10.298,12.943,-8.260,0.845,0.001,12.424,-1.856,30.496,0.000,0.000,11.943
7316000000,415.703,10.286,12.259,-3.375,1.525,0.000,12.398,-1.644,28.216,0.000,0.000,11.863
7316500000,414.650,10.468,12.346,4.828,4.138,0.010,12.437,-1.713,28.845,0.000,0.000,11.722
7317000000,413.835,10.354,11.378,-5.539,0.801,0.009,12.424,-1.708,29.666,0.000,0.000,11.851
7317500000,414.389,10.350,12.477,-2.750,5.098,0.001,12.397,-1.727,29.982,0.000,0.000,12.329
7318000000,413.739,10.254,12.785,-0.725,3.072,0.001,12.403,-1.585,28.876,0.000,0.000,12.316
7318500000,412.993,10.230,13.813,2.207,0.932,0.008,12.371,-1.690,29.936,0.000,0.000,12.644
7319000000,412.550,10.392,11.936,3.427,3.208,0.007,12.396,-1.745,30.184,0.000,0.000,12.368
7319500000,412.171,10.277,12.375,-11.239,2.375,0.004,12.382,-1.693,29.244,0.000,0.000,12.274
7320000000,412.566,10.101,12.745,0.106,3.247,0.000,12.389,-1.664,28.366,0.000,0.000,12.201
7320500000,412.151,10.481,14.066,-2.122,1.067,0.000,12.413,-1.810,30.130,0.000,0.000,12.376
7321000000,411.930,10.432,12.332,-1.562,2.092,0.000,12.385,-1.716,29.024,0.000,0.000,12.534
7321500000,410.928,10.438,11.631,5.453,4.777,0.000,12.400,-1.566,28.005,0.000,0.000,12.293
7322000000,410.436,10.390,12.177,4.923,1.713,0.000,12.423,-1.895,30.981,0.000,0.000,13.166
7322500000,410.641,10.780,12.263,2.792,2.803,0.000,12.390,-1.753,29.008,0.000,0.000,12.051
7323000000,410.350,10.274,12.641,-9.226,2.697,0.000,12.406,-1.826,30.843,0.000,0.000,11.893
7323500000,409.388,10.326,12.246,4.136,3.276,0.011,12.405,-1.722,29.059,0.000,0.000,12.395
7324000000,409.167,10.802,12.592,-10.774,1.395,0.000,12.407,-1.956,31.455,0.000,0.000,11.699
7324500000,408.664,10.392,13.130,6.193,2.421,0.000,12.382,-1.753,29.915,0.000,0.000,11.962
7325000000,408.668,10.573,12.734,-3.579,1.398,0.000,12.424,-1.804,29.561,0.000,0.000,11.828
7325500000,407.900,10.460,12.002,-1.153,2.552,0.000,12.393,-1.779,30.038,0.000,0.000,12.229
7326000000,407.426,10.790,12.620,-4.253,4.976,0.000,12.377,-1.757,29.520,0.000,0.000,12.510
7326500000,406.515,10.977,12.369,4.543,0.378,0.010,12.414,-1.788,29.110,0.000,0.000,12.738
7327000000,406.500,10.856,13.058,-6.559,-0.678,0.015,12.454,-1.681,27.783,0.000,0.000,12.253
7327500000,405.960,10.712,13.062,-1.010,2.434,0.000,12.396,-1.475,26.452,0.000,0.000,12.462
7328000000,405.704,10.588,12.955,0.421,5.712,0.009,12.413,-1.844,30.112,0.000,0.000,12.666
7328500000,405.093,10.593,12.658,4.848,1.089,0.003,12.409,-1.869,31.577,0.000,0.000,12.421
7329000000,404.945,10.735,13.278,-0.165,1.050,0.000,12.415,-1.602,27.910,0.000,0.000,12.168
7329500000,404.231,10.768,12.365,1.993,1.346,0.000,12.416,-1.672,29.151,0.000,0.000,12.805
7330000000,404.089,10.950,13.015,-0.584,1.356,0.000,12.372,-1.805,31.200,0.000,0.000,12.110
7330500000,404.117,10.245,13.106,3.467,1.881,0.000,12.389,-1.742,28.270,0.000,0.000,12.269
7331000000,403.095,10.648,13.193,-4.612,2.732,0.009,12.403,-1.667,28.589,0.000,0.000,12.148
7331500000,402.488,10.741,12.355,4.418,-0.051,0.000,12.401,-1.716,28.848,0.000,0.000,12.293
7332000000,401.736,10.027,12.972,4.463,2.737,0.009,12.397,-1.593,27.989,0.000,0.000,12.334
7332500000,401.612,10.383,12.246,-12.625,1.245,0.000,12.420,-1.810,29.970,0.000,0.000,12.604
7333000000,400.884,10.785,12.720,1.492,3.515,0.000,12.397,-1.791,29.934,0.000,0.000,12.297
7333500000,400.612,10.269,12.815,-9.152,1.852,0.007,12.417,-1.740,30.190,0.000,0.000,12.343
7334000000,400.354,10.405,12.970,2.287,2.855,0.000,12.385,-1.750,29.286,0.000,0.000,12.315
7334500000,399.828,10.411,12.918,8.637,2.414,0.000,12.386,-1.840,30.681,0.000,0.000,12.436
7335000000,399.756,10.534,12.565,8.764,2.193,0.004,12.419,-2.089,33.820,0.000,0.000,12.272
7335500000,399.791,10.429,12.005,8.600,0.827,0.004,12.408,-1.590,28.139,0.000,0.000,12.427
7336000000,398.570,10.627,11.486,-0.128,3.661,0.018,12.397,-1.703,28.452,0.000,0.000,12.349
7336500000,398.199,10.714,13.606,0.994,1.390,0.000,12.417,-1.875,31.165,0.000,0.000,12.321
7337000000,397.460,10.528,12.452,-3.471,0.599,0.000,12.424,-1.652,28.776,0.000,0.000,12.761
7337500000,397.266,10.737,12.411,0.923,3.484,0.000,12.342,-1.742,28.914,0.000,0.000,12.707
7338000000,396.448,10.167,12.032,13.321,2.189,0.000,12.407,-1.915,30.915,0.000,0.000,12.264
7338500000,395.834,10.428,12.224,0.432,2.968,0.000,12.402,-1.699,28.994,0.000,0.000,12.436
7339000000,395.865,10.493,12.954,-4.883,2.273,0.000,12.434,-1.808,29.691,0.000,0.000,12.475
7339500000,395.264,10.389,13.397,0.244,2.942,0.003,12.371,-1.758,29.640,0.000,0.000,12.875
7340000000,395.109,10.215,12.317,-7.201,-0.045,0.010,12.407,-1.914,30.628,0.000,0.000,12.280
7340500000,394.375,10.255,12.934,0.743,3.128,0.000,12.372,-1.696,29.574,0.000,0.000,12.809
7341000000,394.236,10.223,11.772,-2.922,2.222,0.002,12.392,-1.630,27.634,0.000,0.000,12.507
7341500000,393.501,10.201,13.969,0.706,-0.027,0.000,12.413,-1.793,30.139,0.000,0.000,12.182
7342000000,393.095,10.374,12.925,-2.895,2.937,0.005,12.388,-1.565,27.607,0.000,0.000,12.362
7342500000,392.502,10.451,12.869,-9.570,1.290,0.000,12.433,-1.762,30.279,0.000,0.000,12.684
7343000000,391.943,10.354,12.151,3.018,3.369,0.000,12.429,-1.741,30.064,0.000,0.000,12.553
7343500000,391.447,10.067,13.246,-2.340,0.065,0.013,12.439,-1.813,30.460,0.000,0.000,12.539
7344000000,391.130,10.123,12.537,-5.105,2.298,0.000,12.387,-1.701,29.431,0.000,0.000,12.496
7344500000,390.620,10.440,12.952,-2.314,2.023,0.007,12.399,-1.659,29.461,0.000,0.000,12.198
7345000000,390.447,10.384,13.326,4.683,4.388,0.000,12.377,-1.787,29.077,0.000,0.000,12.760
7345500000,389.473,10.541,11.853,1.556,-0.845,0.000,12.406,-1.871,30.412,0.000,0.000,12.209
7346000000,388.928,10.454,13.354,-9.934,1.340,0.000,12.374,-1.870,31.031,0.000,0.000,12.308
7346500000,389.075,10.662,12.115,8.256,1.847,0.000,12.430,-1.885,30.549,0.000,0.000,12.201
7347000000,388.576,10.648,12.898,4.839,2.923,0.009,12.344,-1.456,25.943,0.000,0.000,12.715
7347500000,387.465,10.159,13.345,0.427,0.583,0.000,12.451,-1.737,29.463,0.000,0.000,12.296
7348000000,387.962,10.646,12.342,-0.847,1.770,0.000,12.410,-1.664,29.108,0.000,0.000,12.279
7348500000,386.811,10.729,12.721,1.576,2.892,0.002,12.376,-1.815,30.455,0.000,0.000,12.231
7349000000,386.696,10.894,12.874,-8.228,3.526,0.000,12.413,-1.834,29.819,0.000,0.000,12.282
7349500000,385.485,10.548,12.683,6.230,2.021,0.000,12.373,-1.590,28.281,0.000,0.000,12.929
7350000000,385.363,10.738,12.711,1.101,1.040,0.000,12.390,-1.872,30.808,0.000,0.000,12.559
7350500000,385.268,10.755,11.995,7.697,-1.105,0.003,12.386,-1.974,31.191,0.000,0.000,12.495
7351000000,384.178,10.462,12.676,4.874,1.485,0.002,12.385,-1.746,29.302,0.000,0.000,12.468
7351500000,384.391,10.815,12.526,7.999,4.276,0.000,12.414,-1.692,28.972,0.000,0.000,12.676
7352000000,383.344,10.698,13.100,-2.545,1.143,0.021,12.395,-1.706,28.324,0.000,0.000,12.419
7352500000,383.147,10.770,12.421,5.776,2.711,0.012,12.383,-1.788,29.551,0.000,0.000,13.121
7353000000,382.514,10.348,13.125,7.640,-0.215,0.000,12.394,-1.895,31.047,0.000,0.000,11.894
7353500000,381.650,10.407,12.687,-1.059,0.736,0.002,12.408,-1.707,28.448,0.000,0.000,12.892
7354000000,381.732,10.616,12.786,1.068,-0.467,0.000,12.408,-1.904,31.608,0.000,0.000,12.567
7354500000,381.025,10.665,12.149,-8.677,2.144,0.000,12.412,-1.501,27.476,0.000,0.000,12.189
7355000000,380.595,10.730,13.467,5.255,2.386,0.000,12.430,-1.651,28.592,0.000,0.000,12.495
7355500000,379.728,10.416,12.820,5.720,3.466,0.014,12.414,-1.679,28.554,0.000,0.000,12.894
7356000000,379.491,10.862,13.419,10.098,0.279,0.005,12.391,-1.752,29.790,0.000,0.000,12.540
7356500000,379.262,10.431,12.423,-13.761,0.720,0.000,12.404,-1.710,29.093,0.000,0.000,12.220
7357000000,378.890,10.422,12.667,1.648,-0.555,0.001,12.369,-1.755,29.417,0.000,0.000,13.033
7357500000,377.682,10.721,13.367,-1.980,3.154,0.000,12.414,-1.597,28.771,0.000,0.000,12.248
7358000000,377.691,10.228,12.839,-0.127,4.458,0.000,12.396,-1.753,29.546,0.000,0.000,12.294
7358500000,376.962,10.352,14.342,-1.247,-1.540,0.003,12.415,-1.744,29.880,0.000,0.000,12.576
7359000000,376.440,10.260,12.064,-4.250,1.374,0.000,12.408,-1.877,31.705,0.000,0.000,12.934
7359500000,376.346,10.531,12.143,2.178,0.642,0.009,12.421,-1.831,31.073,0.000,0.000,12.279
7360000000,375.725,10.211,12.382,5.273,0.845,0.000,12.418,-1.634,29.168,0.000,0.000,12.911
7360500000,375.689,10.359,11.768,11.110,3.467,0.000,12.427,-1.768,30.290,0.000,0.000,12.357
7361000000,375.126,10.213,12.353,5.752,2.407,0.008,12.379,-1.786,29.477,0.000,0.000,12.277
7361500000,374.804,10.486,13.438,-4.221,0.972,0.005,12.425,-1.842,30.481,0.000,0.000,12.394
7362000000,373.932,10.496,13.309,-11.587,4.068,0.000,12.403,-1.849,29.447,0.000,0.000,12.503
7362500000,373.326,10.146,13.234,2.177,1.735,0.000,12.440,-1.867,31.448,0.000,0.000,12.396
7363000000,372.822,10.432,12.361,1.347,4.737,0.000,12.384,-1.821,29.649,0.000,0.000,12.588
7363500000,372.424,10.685,11.872,3.010,2.442,0.000,12.413,-1.549,27.065,0.000,0.000,12.725
7364000000,372.068,10.089,12.468,-1.656,-0.255,0.000,12.423,-1.823,30.674,0.000,0.000,12.101
7364500000,370.922,10.639,12.475,-4.073,3.675,0.000,12.402,-1.729,28.840,0.000,0.000,12.741
7365000000,370.501,10.482,12.730,1.239,2.823,0.001,12.370,-1.713,29.169,0.000,0.000,12.939
7365500000,370.519,10.440,12.784,1.550,-0.416,0.002,12.404,-1.918,32.154,0.000,0.000,12.312
7366000000,370.266,10.507,11.796,-2.060,-0.013,0.014,12.384,-1.723,29.812,0.000,0.000,12.348
7366500000,370.203,10.199,13.418,-11.046,-0.719,0.000,12.393,-1.707,29.937,0.000,0.000,12.865
7367000000,369.524,10.497,12.346,4.841,3.280,0.000,12.395,-1.753,30.007,0.000,0.000,12.859
7367500000,368.523,10.200,12.232,-0.648,2.417,0.000,12.380,-1.651,27.706,0.000,0.000,13.054
7368000000,368.328,10.645,12.099,0.690,2.114,0.010,12.376,-1.596,28.421,0.000,0.000,12.823
7368500000,367.679,10.060,13.110,3.423,3.570,0.000,12.424,-1.492,27.331,0.000,0.000,12.347
7369000000,367.208,10.558,12.752,17.346,2.798,0.002,12.407,-1.923,31.614,0.000,0.000,12.442
7369500000,366.549,10.583,13.324,-2.661,2.988,0.005,12.433,-1.735,29.769,0.000,0.000,12.726
7370000000,366.727,10.387,12.770,-2.326,5.029,0.012,12.414,-1.692,28.701,0.000,0.000,12.594
7370500000,366.469,10.676,12.934,-0.277,1.618,0.008,12.402,-1.713,29.481,0.000,0.000,12.498
7371000000,365.940,10.472,13.052,-4.051,4.293,0.011,12.413,-1.653,29.035,0.000,0.000,12.542
7371500000,365.077,10.715,13.045,-6.701,3.009,0.000,12.380,-1.766,29.585,0.000,0.000,12.053
7372000000,364.476,10.415,12.603,-0.057,0.148,0.000,12.414,-1.748,29.054,0.000,0.000,13.200
7372500000,363.911,10.527,12.685,0.051,2.103,0.000,12.398,-1.608,28.179,0.000,0.000,12.448
7373000000,364.031,10.328,13.003,6.308,3.846,0.008,12.360,-1.806,29.855,0.000,0.000,12.480
7373500000,363.774,10.543,12.919,-5.879,0.332,0.012,12.374,-1.612,28.454,0.000,0.000,12.771
7374000000,362.654,10.767,12.522,6.761,3.476,0.003,12.418,-1.709,28.428,0.000,0.000,12.401
7374500000,362.642,10.933,12.030,7.953,1.888,0.015,12.375,-1.684,28.551,0.000,0.000,12.773
7375000000,362.124,10.656,12.935,-1.672,-0.888,0.005,12.390,-1.801,30.013,0.000,0.000,13.073
7375500000,361.348,10.316,12.776,7.810,1.473,0.000,12.402,-1.798,29.862,0.000,0.000,13.060
7376000000,360.872,10.987,12.072,2.045,0.921,0.006,12.373,-1.742,29.388,0.000,0.000,12.332
7376500000,360.921,10.722,12.595,3.633,4.683,0.000,12.393,-1.674,28.589,0.000,0.000,12.342
7377000000,360.420,10.894,13.260,-0.333,-0.126,0.000,12.425,-1.701,29.976,0.000,0.000,12.427
7377500000,359.957,10.360,12.313,2.958,0.807,0.000,12.407,-1.977,32.155,0.000,0.000,13.114
7378000000,359.356,10.070,12.462,-9.151,0.185,0.000,12.381,-1.766,29.670,0.000,0.000,12.990
7378500000,359.029,10.810,11.944,3.456,2.114,0.005,12.394,-1.575,28.823,0.000,0.000,12.554
7379000000,358.432,10.875,12.759,-1.512,2.233,0.000,12.413,-1.574,27.529,0.000,0.000,12.782
7379500000,358.452,10.466,12.654,-11.306,3.175,0.008,12.403,-1.572,28.267,0.000,0.000,12.744
7380000000,357.393,10.752,12.252,0.186,0.798,0.000,12.409,-1.864,30.641,0.000,0.000,12.605
7380500000,357.491,10.554,12.618,2.690,3.685,0.000,12.394,-1.836,30.092,0.000,0.000,12.470
7381000000,357.629,9.920,12.589,-3.592,0.553,0.000,12.390,-1.597,28.364,0.000,0.000,13.385
7381500000,356.648,10.316,12.771,0.408,3.344,0.015,12.428,-1.929,31.692,0.000,0.000,12.766
7382000000,355.743,10.155,12.392,2.317,2.428,0.000,12.391,-1.674,28.918,0.000,0.000,12.777
7382500000,355.123,10.548,12.283,-7.341,0.720,0.000,12.418,-1.864,30.858,0.000,0.000,13.051
7383000000,355.098,10.281,12.567,8.181,-1.295,0.019,12.430,-1.788,29.127,0.000,0.000,12.674
7383500000,354.676,10.732,12.390,6.112,2.348,0.000,12.407,-1.701,29.511,0.000,0.000,13.124
7384000000,354.591,10.763,12.132,5.317,1.311,0.000,12.398,-1.897,31.230,0.000,0.000,12.859
7384500000,354.623,10.489,12.102,-2.549,1.977,0.000,12.405,-1.660,28.580,0.000,0.000,12.733
7385000000,353.106,10.484,12.525,-1.863,2.534,0.003,12.417,-1.655,28.482,0.000,0.000,12.912
7385500000,353.117,10.146,12.112,-6.381,4.178,0.000,12.412,-1.839,30.430,0.000,0.000,12.398
7386000000,352.296,10.632,11.506,-5.450,1.613,0.009,12.387,-1.667,28.880,0.000,0.000,12.841
7386500000,352.169,10.542,13.118,-0.196,1.429,0.000,12.403,-1.655,28.007,0.000,0.000,12.483
7387000000,352.267,10.234,12.387,0.713,-0.757,0.014,12.382,-1.501,27.494,0.000,0.000,12.503
7387500000,351.771,10.769,12.122,-6.211,-0.641,0.000,12.412,-1.772,29.943,0.000,0.000,12.752
7388000000,351.221,10.530,12.334,1.016,2.187,0.000,12.362,-1.619,28.249,0.000,0.000,12.533
7388500000,351.092,10.244,12.967,2.467,3.634,0.007,12.434,-1.817,29.758,0.000,0.000,13.252
7389000000,350.760,10.454,13.153,-6.175,1.660,0.004,12.408,-1.772,29.666,0.000,0.000,12.574
7389500000,350.723,10.257,12.629,-1.320,1.370,0.000,12.411,-1.682,28.417,0.000,0.000,12.736
7390000000,350.269,10.751,12.412,1.182,3.685,0.017,12.380,-1.840,30.894,0.000,0.000,12.774
7390500000,349.775,10.093,12.785,-4.490,2.088,0.000,12.401,-1.630,27.808,0.000,0.000,13.024
7391000000,349.521,10.621,12.877,4.577,2.405,0.016,12.373,-1.719,29.656,0.000,0.000,12.789
7391500000,348.503,10.426,12.898,-0.466,2.662,0.000,12.418,-1.804,29.425,0.000,0.000,13.246
7392000000,348.176,10.497,13.327,-7.138,2.264,0.003,12.415,-1.515,26.689,0.000,0.000,13.311
7392500000,347.648,10.375,12.118,0.525,3.224,0.000,12.397,-1.651,28.898,0.000,0.000,13.077
7393000000,347.531,10.459,13.482,0.768,5.470,0.006,12.412,-1.723,28.999,0.000,0.000,13.077
7393500000,347.985,10.334,12.181,-5.920,1.897,0.000,12.397,-1.825,31.203,0.000,0.000,12.603
7394000000,346.327,10.466,12.718,14.058,1.290,0.012,12.403,-1.765,30.757,0.000,0.000,12.562
7394500000,346.141,10.573,12.727,5.155,2.312,0.007,12.390,-1.633,28.163,0.000,0.000,12.778
7395000000,345.769,11.112,12.003,0.608,0.962,0.008,12.394,-1.954,31.452,0.000,0.000,12.586
7395500000,346.260,10.323,13.533,0.893,2.287,0.000,12.415,-1.755,28.885,0.000,0.000,12.718
7396000000,345.675,10.673,13.472,8.284,-1.000,0.000,12.424,-1.696,27.954,0.000,0.000,12.510
7396500000,345.296,10.604,12.948,-0.408,0.936,0.010,12.363,-1.757,30.568,0.000,0.000,12.607
7397000000,345.418,10.989,12.647,0.071,0.106,0.000,12.373,-1.867,30.380,0.000,0.000,13.233
7397500000,344.319,11.001,13.514,-3.476,2.122,0.023,12.372,-1.619,26.750,0.000,0.000,12.167
7398000000,344.326,10.812,11.889,-6.401,0.270,0.000,12.418,-1.681,28.326,0.000,0.000,12.749
7398500000,344.213,10.485,13.517,-4.630,1.094,0.000,12.408,-1.820,29.634,0.000,0.000,13.003
7399000000,344.049,10.774,12.962,2.728,2.543,0.011,12.399,-1.805,30.807,0.000,0.000,12.604
7399500000,343.502,10.715,12.219,-7.359,2.105,0.000,12.428,-1.759,29.127,0.000,0.000,12.847
7400000000,343.267,10.289,12.782,-1.117,4.151,0.000,12.405,-1.690,28.921,0.000,0.000,13.144
7400500000,343.642,10.906,13.200,2.750,1.984,0.011,12.395,-1.726,29.418,0.000,0.000,12.383
7401000000,342.694,10.747,12.963,-3.259,2.951,0.000,12.375,-1.762,28.780,0.000,0.000,12.961
7401500000,341.561,10.865,12.072,-3.760,2.287,0.012,12.430,-1.752,29.600,0.000,0.000,13.236
7402000000,341.816,10.441,12.233,-2.088,2.414,0.006,12.414,-1.572,27.668,0.000,0.000,12.554
7402500000,341.334,10.378,12.602,4.375,3.916,0.002,12.406,-1.746,29.831,0.000,0.000,12.921
7403000000,340.951,10.684,12.162,0.148,2.000,0.000,12.391,-1.623,27.150,0.000,0.000,12.677
7403500000,340.893,11.319,12.572,-0.796,-1.510,0.004,12.397,-1.690,29.208,0.000,0.000,12.908
7404000000,339.905,10.102,12.541,-5.689,3.853,0.006,12.422,-1.738,29.735,0.000,0.000,12.831
7404500000,340.096,10.727,12.919,3.340,2.612,0.010,12.405,-1.819,31.242,0.000,0.000,12.500
7405000000,339.569,10.103,13.298,2.959,2.513,0.000,12.388,-1.719,29.049,0.000,0.000,12.744
7405500000,339.493,10.579,12.924,-7.383,5.205,0.000,12.431,-1.824,29.966,0.000,0.000,12.771
7406000000,339.674,10.625,13.051,1.631,2.665,0.000,12.358,-1.549,28.184,0.000,0.000,13.264
7406500000,339.561,10.529,12.677,2.947,3.420,0.004,12.399,-1.732,29.285,0.000,0.000,12.810
7407000000,338.656,10.319,13.016,8.525,0.524,0.000,12.382,-1.612,28.215,0.000,0.000,12.513
7407500000,338.657,10.044,12.105,0.604,3.119,0.000,12.406,-1.725,29.814,0.000,0.000,12.640
7408000000,338.479,10.174,14.251,3.157,-0.381,0.001,12.415,-1.773,29.979,0.000,0.000,12.435
7408500000,337.879,10.482,12.928,-3.525,1.644,0.000,12.403,-1.749,29.533,0.000,0.000,12.780
7409000000,337.855,10.308,12.452,-10.177,4.062,0.000,12.388,-1.622,28.797,0.000,0.000,12.847
